date,customer_name,amount,bank_name,receipt_no,invoice_no,bill_date,bill_amount,payment_mode,team_id
"2025-08-02","PARAS CONFECTIONERS - MATA MANDIR",200.0,"","","","",,"Cash",JA
"2025-08-02","RAWAT MEDICOS & SURGICALS",1000.0,"","","","",,"Cash",JA
"2025-08-02","SHREE GANESH STORE - ARAGHAR CHOWK",400.0,"","","","",,"Cash",JA
"2025-08-02","GEETA STORE - DHARAMPUR",200.0,"","","","",,"Cash",JA
"2025-08-02","GULATI CHEMIST - DHARAMPUR",500.0,"","","","",,"Cash",JA
"2025-08-02","NEW STORE - DHARAMPUR",730.0,"","","","",,"Cash",JA
"2025-08-02","PURNIMA COLLECTION - DHARAMPUR",500.0,"","","","",,"Cash",JA
"2025-08-02","SATENDER SINGH RAWAT - DHARAMPUR",800.0,"","","","",,"Cash",JA
"2025-08-04","SURBHI MEDICAL STORE - DOON HOSPITA",300.0,"","","","",,"Cash",JA
"2025-08-01","DHARMENDER PROV STORE - BRHAMPURI",300.0,"","","","",,"Cash",JA
"2025-08-01","DOON MEDICAL - SAHARANPUR ROAD",125.0,"","","","",,"Cash",JA
"2025-08-01","INDIAN MEDICAL - NIRANJANPUR",219.0,"","","","",,"Cash",JA
"2025-08-01","KABIR MART - TURNER ROAD",400.0,"","","","",,"Cash",JA
"2025-08-02","ANSH PROV - SWELA KALA",595.0,"","","","",,"Cash",JA
"2025-08-02","CHAUDHARY COSMETICS - SEWLA KALA",433.0,"","","","",,"Cash",JA
"2025-08-02","HAPPY HEALTH SWADESHI HEBAL MART",287.0,"","","","",,"Cash",JA
"2025-08-02","HEALTH LINE MEDICAL - CHANDARBANI",189.0,"","","","",,"Cash",JA
"2025-08-02","KANISHK PROV - SEWLA KALA",825.0,"","","","",,"Cash",JA
"2025-08-02","NEW KHALSA CHEMIST - GMS ROAD",480.0,"","","","",,"Cash",JA
"2025-08-02","OM THE DAILY NEEDS - CHANDRBANI",1331.0,"","","","",,"Cash",JA
"2025-08-02","RIGHT CLICK - BANSAL HOME",1000.0,"","","","",,"Cash",JA
"2025-08-02","RUBI MEDICOS - SHIMLA BYPASS",500.0,"","","","",,"Cash",JA
"2025-08-02","SEEMA GENERAL STORE - CHANDRABANI",15635.0,"","","","",,"Cash",JA
"2025-08-02","TIWARI ELECTRICALS - CHANDRABANI",600.0,"","","","",,"Cash",JA
"2025-08-02","VALUE BASKET - CHANDARBANI",508.0,"","","","",,"Cash",JA
"2025-07-30","SONI MEDICAL - PREM NAGAR",300.0,"","","","",,"Cash",JA
"2025-07-30","UPPAL MEDICAL - PREMNAGAR",618.0,"","","","",,"Cash",JA
"2025-08-08","RAM NIWAS - HANUMAN CHOWK",5422.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","ANAND WARE HOUSE - KOTWALI",14940.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","FAYDA BAZAR - RING ROAD",6802.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","ARADHYA NATURAL FOOD PRODUCTS",21580.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","DOON PLASTIC SALES - CHAKRATA ROAD",640.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-30","RAKHI FANCY STORE - PALTAN BAZAAR",4447.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","IMA VEG DEPT. STORE",14085.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","TOOTH-PICK - SD ROAD",26162.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","AROMA GIFT GALLERY - KARANPUR",3213.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","MALSI SUPER STORE - MALSI",2010.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","JAGANATH RULDURAM",2311.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","HULASH RAJ ASSOCIATES - CHAKRATA RD",3823.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","AVTAR STORES - JAKHAN",11053.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-15","BHAVYA PHARMACY - PREMNAGAR",400.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","BHAVYA PHARMACY - PREMNAGAR",400.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-29","DOON BANGLE - JHANDA BAZAR",300.0,"","","","",,"Cash",JA
"2025-08-01","CAKE AND BAKES - RANIPUR",62168.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-05","ADINATH TRADERS - HANUMAN CHOWK",1524.0,"","","","",,"Cash",JA
"2025-08-05","ASHU - HANUMAN CHOWK",22370.0,"","","","",,"Cash",JA
"2025-08-05","BALAJI COSMETIC - SAHARANPUR CHOWK",1200.0,"","","","",,"Cash",JA
"2025-08-05","DIVYA COSMETICS - HANUMAN CHOWK",1000.0,"","","","",,"Cash",JA
"2025-08-05","RAKESH GEN STORE - DHAMAWALA",200.0,"","","","",,"Cash",JA
"2025-08-05","SAHARANPUR TRADERS - HANUMAN CHOWK",945.0,"","","","",,"Cash",JA
"2025-08-05","BANKE BIHARI GEN STORE - YAMUNA COL",264.0,"","","","",,"Cash",JA
"2025-08-05","DEV BHUMI MEDICAL - BALLIWALA CHOWK",500.0,"","","","",,"Cash",JA
"2025-08-05","SHIVA MEDICOS - KANWALI ROAD",300.0,"","","","",,"Cash",JA
"2025-08-06","CHAUDHARY MEDICOS - RAJPUR ROAD",1000.0,"","","","",,"Cash",JA
"2025-08-06","SUGAN CHAND STORE - RAJPUR",923.0,"","","","",,"Cash",JA
"2025-08-06","DURGA COSMETIC - PREMNAGAR",246.0,"","","","",,"Cash",JA
"2025-08-06","GURU KIRPA BANGLE STORE - PREMNAGAR",446.0,"","","","",,"Cash",JA
"2025-08-06","KISHOR MEDICOS - PREMNAGAR",1000.0,"","","","",,"Cash",JA
"2025-08-06","MADHU MEDICAL - PREMNAGAR",491.0,"","","","",,"Cash",JA
"2025-08-06","NEW HARSH ELECTRICALS - PREM NAGAR",410.0,"","","","",,"Cash",JA
"2025-08-06","O2 ZONE - PREMNAGAR",957.0,"","","","",,"Cash",JA
"2025-08-06","SHIKHA COSMETIC - PREM NAGAR",500.0,"","","","",,"Cash",JA
"2025-08-06","SHUBHAM GEN STORE - PREMNAGAR",300.0,"","","","",,"Cash",JA
"2025-08-06","ASHIRWAD DEPT. STORE - ITBP ROAD",839.0,"","","","",,"Cash",JA
"2025-08-06","ASHIRWAD DEPT. STORE - ITBP ROAD",161.0,"","","","",,"Cash",JA
"2025-08-06","GOYAL TRADER - ANMOL MARKET",508.0,"","","","",,"Cash",JA
"2025-08-06","HIMALAYAN STATIONARY - INDRA NAGAR",500.0,"","","","",,"Cash",JA
"2025-08-06","KUKRETI MEDICAL - ITBP ROAD",462.0,"","","","",,"Cash",JA
"2025-08-06","KUKRETI MEDICAL - ITBP ROAD",38.0,"","","","",,"Cash",JA
"2025-08-06","NAVEEN GENERAL STORE - ITBP ROAD",480.0,"","","","",,"Cash",JA
"2025-08-06","NAVEEN GENERAL STORE - ITBP ROAD",20.0,"","","","",,"Cash",JA
"2025-08-07","BHANDARI PHARMACY - RAIPUR",444.0,"","","","",,"Cash",JA
"2025-08-07","OLD DEV BHUM KIRANA STORE - RAIPUR",1060.0,"","","","",,"Cash",JA
"2025-08-07","GIRI MEDICOS - RAIPUR",309.0,"","","","",,"Cash",JA
"2025-08-07","HR MEDICAL - TAPOVAN",500.0,"","","","",,"Cash",JA
"2025-08-07","HRJ ENTERPRISES - RAIPUR",1000.0,"","","","",,"Cash",JA
"2025-08-07","JAGDAMBA MEDICAL - RAIPUR",200.0,"","","","",,"Cash",JA
"2025-08-07","KOMAL COSMETICS - RAIPUR",343.0,"","","","",,"Cash",JA
"2025-08-07","MS MEDICAL - RAIPUR",144.0,"","","","",,"Cash",JA
"2025-08-07","MUKIYA GEN STORE - TAPOVAN ENCLAVE",500.0,"","","","",,"Cash",JA
"2025-08-07","SHIVALIYE MEDICAL STORE - RAIPUR",350.0,"","","","",,"Cash",JA
"2025-08-07","SHIVALIYE MEDICAL STORE - RAIPUR",152.0,"","","","",,"Cash",JA
"2025-08-09","ROVER'S CAFE - SD ROAD",720.0,"","","","",,"Cash",JA
"2025-08-09","OLD FRIENDS BAKERY - SHIMLA BYPASS",760.0,"","","","",,"Cash",JA
"2025-08-22","MAKIN'S - PREMNAGAR",5611.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","POOJA AGENCIES - MEHUWALA",75032.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-10","AJAY THAPA",203.0,"STAFF AJAY THAPA","","","",,"Bank Transfer",JA
"2025-07-29","AGGARWAL BEAUTY CONCEPT",34098.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-29","RAKHI SUPERMART - NESHVILLA ROAD",3536.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-29","GLOBALE METEORICO CONSUMATORE PVT",17384.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","THE WHOLESALE STORE - SD ROAD",1003.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","LEMON FRESH BAKERS - SD ROAD",192.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","SHIVA ENTERPRISES - SD ROAD",1000.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","CASH SALE A/C",42.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","FOOTHILL VALLEY FOODS LLP - SD ROAD",2668.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","KUM KUM COSMETICS - KANWALI ROAD",8881.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","CHOCOLATE CORNER - RAJPUR ROAD",1920.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-30","KANHA ENTERPRISES - DEHRADUN",1914.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-07-31","LAXMI PRO STORE - SD ROAD",500.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-01","DURGA PHARMACY - NIRANJANPUR MANDI",437.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-02","THE LIQUOR SUPREMO - MATA MANDIR RD",3168.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-02","VIPIN SAINI",700.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-04","SUNDRAM NARAYAN INDUSTRY - SD ROAD",12716.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-04","A.S. ASSOCIATES - RISPINA PULL",25992.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-05","SAHIL",454.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-05","CASH SALE A/C",840.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-05","CHOTA RAJESH",438.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-05","MAAN TRADERS - MUNI KI RETI",29830.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-06","NEERAJ ENTERPRISES - MUSSOORIE",13845.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-06","PUSHPA GEN STORE - PREMNAGAR",500.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-06","S A ENTERPRISES",600.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-07","VIJAY SAHNI",150.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-07","RAMLAL YADAV",813.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-07","ARZU BOTIQUE & COSMETICS - RAIPUR",1000.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-07","RIDDHI SIDDHI MART - RAIPUR",500.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","BHAJJI DI HATTI - PALTAN BAZAR",1658.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","MULTI GIFT SHOP - CLEMENT TOWN",2500.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","P.R. ASSOCIATES - RACE COURSE",29020.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","AJAY CHANNA",168.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-09","NOVELTY GENERAL MERCHANTS",2694.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-10","SHAKUNTALAM ENTERPRISES-SHEN",639.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-10","SHAKUNTALAM ENTERPRISES-SHEN",200000.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","RAMOLA CANTEEN - SAHASPUR",14754.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","ASHOK ANIL ENTERPRISES (LLP)",261337.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","AGGARWAL PROVISON STORE - H.CHOWK",1389.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","RASIK RAM",760.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","INDIAN MEDICAL STORE - CHAND CHOWK",760.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","ACCENTUS PHARMACEUTICALS - KARGI",1238.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-12","ASHOK ANIL ENTERPRISES (LLP)",10360.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-12","POOJA MEDICAL - KANDOLI",938.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-12","AGGARWAL BEAUTY CONCEPT",16848.0,"IDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-08","GUPTA STORE - SUBHASH NAGAR",700.0,"","","","",,"Cash",JA
"2025-08-08","JAN AUSHDI MEDICOS - SEWLA KALA",470.0,"","","","",,"Cash",JA
"2025-08-08","KABIR MART - TURNER ROAD",558.0,"","","","",,"Cash",JA
"2025-08-08","OM SAI COSMETICS - CLEMENT TOWN",500.0,"","","","",,"Cash",JA
"2025-08-08","SIDDHBALI PHARMACY - CLEMENT TOWN",200.0,"","","","",,"Cash",JA
"2025-08-08","THE NEST REAL WORLD - CLEMENT TOWN",720.0,"","","","",,"Cash",JA
"2025-08-11","GUPTA PROV STORE - PATHRIBAGH",1020.0,"","","","",,"Cash",JA
"2025-08-11","KUKRETI PHARMACY & COSMETICS -KARGI",620.0,"","","","",,"Cash",JA
"2025-08-11","NEW CITY CHEMIST - BANJARAWALA",500.0,"","","","",,"Cash",JA
"2025-08-11","PAYALL GENERAL STORE - KARGI CHOWK",420.0,"","","","",,"Cash",JA
"2025-08-11","ROYAL BAKERS - DEHRA KHAS",640.0,"","","","",,"Cash",JA
"2025-08-11","SARASWATI MEDICAL - KARGI ROAD",250.0,"","","","",,"Cash",JA
"2025-08-11","SHREE SWASTIKA MATRI DAWA - KARGI",4096.0,"","","","",,"Cash",JA
"2025-08-11","BHAGWATI SHOPPING SHOP - PATHRIBAGH",500.0,"","","","",,"Cash",JA
"2025-08-11","HINDWAN MEDICAL STORE - KARGI ROAD",1675.0,"","","","",,"Cash",JA
"2025-08-20","POOJA AGENCIES - MEHUWALA",135328.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-11","MAA VAISHNO BAKERY - DEHRA KHAS",337.0,"","","","",,"Cash",JA
"2025-08-11","JIYA MEDICOS - CHANDAN NAGAR",400.0,"","","","",,"Cash",JA
"2025-08-11","SHREE DWARIKA MEDICAL - DWARIKA CH",775.0,"","","","",,"Cash",JA
"2025-08-11","OLD PODAR MEDICOS - CLOCK TOWER",119.0,"","","","",,"Cash",JA
"2025-08-06","PUSHPA GEN STORE - PREMNAGAR",39.0,"","","","",,"Cash",JA
"2025-08-18","POOJA AGENCIES - MEHUWALA",3367.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-09","PRAGATI GEN STORE - CHAKRATA ROAD",500.0,"","","","",,"Cash",JA
"2025-08-16","ARVIND BOOK HOUSE (BITTU) - NEWCANT",660.0,"","","","",,"Cash",JA
"2025-08-16","NIRMAL GURUNG (NAINA)",500.0,"","","","",,"Cash",JA
"2025-08-12","A N DAIRY - NESHVILLA ROAD",363.0,"","","","",,"Cash",JA
"2025-08-12","CHADHA GENERAL STORE - NESHVILLA",388.0,"","","","",,"Cash",JA
"2025-08-12","MAHANIDHI LIFE LINE PHARMACY",300.0,"","","","",,"Cash",JA
"2025-08-12","MAHAWAR BOOK DEPOT - NEW CANTT RD",500.0,"","","","",,"Cash",JA
"2025-08-12","MOHIT DEPT. STORE - KALIDAS ROAD",2574.0,"","","","",,"Cash",JA
"2025-08-12","SAI GOODS - NESHVILLA ROAD",500.0,"","","","",,"Cash",JA
"2025-08-12","SD STORE - NESHVILLA ROAD",334.0,"","","","",,"Cash",JA
"2025-08-12","BHAWANI MEDICOS - CANAL ROAD",191.0,"","","","",,"Cash",JA
"2025-08-12","CHETNA STORE - CANAL ROAD",500.0,"","","","",,"Cash",JA
"2025-08-12","DISCOUNT MEDICAL - CANAL ROAD",1978.0,"","","","",,"Cash",JA
"2025-08-12","DISCOUNT MEDICAL - CANAL ROAD",22.0,"","","","",,"Cash",JA
"2025-08-12","MAHALAXMI BAKERS - JHAKHAN",200.0,"","","","",,"Cash",JA
"2025-08-12","NEGI MINI MART - GANGOTRI VIHAR",1500.0,"","","","",,"Cash",JA
"2025-08-12","NEW UNIVERSAL STORE - CANAL ROAD",314.0,"","","","",,"Cash",JA
"2025-08-12","TRIMURTI GEN STORE - CANAL ROAD",480.0,"","","","",,"Cash",JA
"2025-08-12","ARORA PATANG - DHAMAWALA",1000.0,"","","","",,"Cash",JA
"2025-08-12","BALAJI COSMETIC - SAHARANPUR CHOWK",1600.0,"","","","",,"Cash",JA
"2025-08-12","DEEPAK BAKERS - MACHHI BAZAR",482.0,"","","","",,"Cash",JA
"2025-08-12","DIVYA COSMETICS - HANUMAN CHOWK",2000.0,"","","","",,"Cash",JA
"2025-08-12","DOON BANGLE - JHANDA BAZAR",300.0,"","","","",,"Cash",JA
"2025-08-12","KRISHNA GENERAL STORE - DHAMAWALA",300.0,"","","","",,"Cash",JA
"2025-08-12","MUKUL TRADERS - HANUMAN CHOKW",1000.0,"","","","",,"Cash",JA
"2025-08-12","NANDA MEDICAL - SAHARANPUR CHOWK",450.0,"","","","",,"Cash",JA
"2025-08-12","NEW VR ENTERPRISES - TILAK ROAD",1000.0,"","","","",,"Cash",JA
"2025-08-12","RAKESH GEN STORE - DHAMAWALA",160.0,"","","","",,"Cash",JA
"2025-08-12","SABA FASHION - PALTAN BAZAR",540.0,"","","","",,"Cash",JA
"2025-08-12","KHANDURI MEDICAL - GOVIND GARH",200.0,"","","","",,"Cash",JA
"2025-08-12","SHIVA MEDICOS - KANWALI ROAD",300.0,"","","","",,"Cash",JA
"2025-08-13","GURU KIRPA BANGLE STORE - PREMNAGAR",300.0,"","","","",,"Cash",JA
"2025-08-13","KISHOR MEDICOS - PREMNAGAR",800.0,"","","","",,"Cash",JA
"2025-08-13","O2 ZONE - PREMNAGAR",1273.0,"","","","",,"Cash",JA
"2025-08-13","PUSHPA GEN STORE - PREMNAGAR",500.0,"","","","",,"Cash",JA
"2025-08-13","RAGHUWAR MEDICAL - PREMNAGAR",712.0,"","","","",,"Cash",JA
"2025-08-13","ROYAL CHEMIST - PREMNAGAR",200.0,"","","","",,"Cash",JA
"2025-08-13","SHIKHA COSMETIC - PREM NAGAR",500.0,"","","","",,"Cash",JA
"2025-08-13","SHUBHAM GEN STORE - PREMNAGAR",270.0,"","","","",,"Cash",JA
"2025-08-13","SONI MEDICAL - PREM NAGAR",738.0,"","","","",,"Cash",JA
"2025-08-13","SONI MEDICAL - PREM NAGAR",2.0,"","","","",,"Cash",JA
"2025-08-13","ASHIRWAD DEPT. STORE - ITBP ROAD",714.0,"","","","",,"Cash",JA
"2025-08-13","HIMALAYAN STATIONARY - INDRA NAGAR",500.0,"","","","",,"Cash",JA
"2025-08-13","KUKRETI MEDICAL - ITBP ROAD",700.0,"","","","",,"Cash",JA
"2025-08-13","MITTAL PROV STORE - GMS ROAD",320.0,"","","","",,"Cash",JA
"2025-08-13","NAVEEN GENERAL STORE - ITBP ROAD",500.0,"","","","",,"Cash",JA
"2025-08-13","ARTI BAKERS - SD ROAD",200.0,"","","","",,"Cash",JA
"2025-08-13","ASHISH STORE - SD ROAD",159.0,"","","","",,"Cash",JA
"2025-08-13","CHAWLA STORE - SD CROSSING",358.0,"","","","",,"Cash",JA
"2025-08-13","DAUGHTER CHEMIST - IT PARK",1199.0,"","","","",,"Cash",JA
"2025-08-13","JAI BADRI MEDICAL - RAIPUR ROAD",200.0,"","","","",,"Cash",JA
"2025-08-13","OLD JOLLY GEN STORE - SD ROAD",500.0,"","","","",,"Cash",JA
"2025-08-13","KONNECT INDIA - SD ROAD",1500.0,"","","","",,"Cash",JA
"2025-08-13","LAXMI PRO STORE - SD ROAD",562.0,"","","","",,"Cash",JA
"2025-08-13","OM PHARMACY  - RAIPUR ROAD",302.0,"","","","",,"Cash",JA
"2025-08-13","PRERNA STORE - SD ROAD",3600.0,"","","","",,"Cash",JA
"2025-08-13","R.LAXMI DAIRY - SD ROAD",500.0,"","","","",,"Cash",JA
"2025-08-13","RAITHWAN MEDICAL - SD ROAD",324.0,"","","","",,"Cash",JA
"2025-08-13","RAWAT GEN STORE - EKTA VIHAR",400.0,"","","","",,"Cash",JA
"2025-08-13","BHANDARI PATANJALI STORE - SD ROAD",515.0,"","","","",,"Cash",JA
"2025-08-13","SHIVA ENTERPRISES - SD ROAD",1706.0,"","","","",,"Cash",JA
"2025-08-13","SHREE STORE - SD ROAD",338.0,"","","","",,"Cash",JA
"2025-08-13","VINUS ELECTRICALS - SD ROAD",1000.0,"","","","",,"Cash",JA
"2025-08-13","ABHILASHA GARMENTS - JOHRI GAON",1575.0,"","","","",,"Cash",JA
"2025-08-13","CHAUDHARY MEDICOS - RAJPUR ROAD",1120.0,"","","","",,"Cash",JA
"2025-08-13","PAWAN KUMAR & BROTHERS - RAJPUR",4300.0,"","","","",,"Cash",JA
"2025-08-14","AGGARWAL CONFECTIONARY - GARHI DAKR",150.0,"","","","",,"Cash",JA
"2025-08-14","AGGARWAL MART - GARHI CANTT",765.0,"","","","",,"Cash",JA
"2025-08-14","AGGARWAL MART - GARHI CANTT",384.0,"","","","",,"Cash",JA
"2025-08-14","AGGARWAL SUPER STORE - GARHI CHOWK",437.0,"","","","",,"Cash",JA
"2025-08-14","AGGARWAL SUPER STORE - GARHI CHOWK",13.0,"","","","",,"Cash",JA
"2025-08-14","ASIAN PHARMACY - NIMBUWALA",500.0,"","","","",,"Cash",JA
"2025-08-14","CANTT MEDICAL - DAKRA",500.0,"","","","",,"Cash",JA
"2025-08-14","CHAUHAN AND SONS - KAULAGARH",500.0,"","","","",,"Cash",JA
"2025-08-14","DANGWAL BOOK DEPOT - CHARKI GATE",500.0,"","","","",,"Cash",JA
"2025-08-14","GURU KRIPA FAMILY CAMP - BALLUPUR",500.0,"","","","",,"Cash",JA
"2025-08-14","J.R.D. STORE - KAULAGARH",200.0,"","","","",,"Cash",JA
"2025-08-14","JN STORE - KAULAGARH",1000.0,"","","","",,"Cash",JA
"2025-08-14","MADHU BROTHERS & CHEMIST - KAULAGAR",550.0,"","","","",,"Cash",JA
"2025-08-14","MAHAWAR STORE - KAULAGARH",300.0,"","","","",,"Cash",JA
"2025-08-14","MY SHOP - DAKRA",250.0,"","","","",,"Cash",JA
"2025-08-14","NARESH DAIRY - BALLUPUR",500.0,"","","","",,"Cash",JA
"2025-08-14","RISHI MEDICOS - DAKRA",304.0,"","","","",,"Cash",JA
"2025-08-14","SK PROV STORE - DAKRA",2600.0,"","","","",,"Cash",JA
"2025-08-14","SUBHASH STORE - GARHI CANTT",351.0,"","","","",,"Cash",JA
"2025-08-14","VINAY STATIONARY - DAKRA",500.0,"","","","",,"Cash",JA
"2025-08-14","YAVNIKA TELECOM - GARH CANTT",200.0,"","","","",,"Cash",JA
"2025-08-15","BISHT G GENERAL STORE - TURNER ROAD",1980.0,"","","","",,"Cash",JA
"2025-08-15","CHAUDHARY GEN STORE - SUBHASH NAGAR",793.0,"","","","",,"Cash",JA
"2025-08-15","CITY PHARMACY - TURNER ROAD",155.0,"","","","",,"Cash",JA
"2025-08-15","CITY PHARMACY - TURNER ROAD",45.0,"","","","",,"Cash",JA
"2025-08-15","DHARMENDER PROV STORE - BRHAMPURI",400.0,"","","","",,"Cash",JA
"2025-08-15","DOON MEDICAL - SAHARANPUR ROAD",384.0,"","","","",,"Cash",JA
"2025-08-15","GUPTA STORE - SUBHASH NAGAR",862.0,"","","","",,"Cash",JA
"2025-08-15","KABIR MART - TURNER ROAD",500.0,"","","","",,"Cash",JA
"2025-08-15","OM SAI COSMETICS - CLEMENT TOWN",500.0,"","","","",,"Cash",JA
"2025-08-15","RATHORE MEDICAL STORE - TURNER ROAD",300.0,"","","","",,"Cash",JA
"2025-08-19","VISHAL GENERAL STORE - DDN",12948.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-20","VISHAL GENERAL STORE - DDN",7067.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-26","VISHAL GENERAL STORE - DDN",11741.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-26","GOYAL STORE - CLEMENT TOWN",11050.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-19","BENGALI SWEETS - ROORKEE",10444.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-30","MAKIN'S - PREMNAGAR",13870.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-19","TURTLE RETAIL VENTURES - RAJPUR",18877.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","AVTAR STORES - JAKHAN",1732.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","DAILY BUY - GMS ROAD",7623.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","SHRI OM TRADING COMPANY - JHANDA",2886.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-18","VARDAAN ENTERPRISES - DEVKI COMPLEX",6767.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
"2025-08-19","ROZAANA - IT PARK",3631.0,"HDFC BANK CURRENT A/C","","","",,"Bank Transfer",JA
